--------- beginning of system
11-21 15:00:21.043 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_934, appType = 1, type = SVC_REQ, clientId = 0, token = 2830, payloadLen = 20, result = 0, payload.size() = 20
11-21 15:00:21.047 D/commandrouter( 1006): mcu_healthcheck_934 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 2830, service client ID = 5, token ID = 10826, result = 0
11-21 15:00:21.628 I/chatty  ( 1186): uid=1000(system) android.ui expire 11 lines
11-21 15:14:48.173 D/ConnectivityService( 1186): Setting DNS servers for network 223 to [/192.168.1.1]
11-21 15:14:48.178 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.178 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.287 D/ConnectivityService( 1186): [223 WIFI] EVENT_NETWORK_INFO_CHANGED, going from UNKNOWN to CONNECTED
11-21 15:14:48.310 D/DnsManager( 1186): sendDnsConfigurationForNetwork(223, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [])
11-21 15:14:48.333 W/DnsManager( 1186): updatePrivateDns(223, PrivateDnsConfig{true:/[]})
11-21 15:14:48.334 D/ConnectivityService( 1186): Setting DNS servers for network 223 to [/192.168.1.1]
11-21 15:14:48.335 D/DnsManager( 1186): sendDnsConfigurationForNetwork(223, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:14:48.336 D/ConnectivityService( 1186): Adding iface wlan0 to network 223
11-21 15:14:48.368 D/ConnectivityService( 1186): Setting DNS servers for network 223 to [/192.168.1.1]
11-21 15:14:48.368 D/DnsManager( 1186): sendDnsConfigurationForNetwork(223, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:14:48.370 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.370 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.429 D/ConnectivityService( 1186): NetReassign [no changes]
11-21 15:14:48.804 D/ConnectivityService( 1186): [223 WIFI] validation passed
11-21 15:14:48.806 D/ConnectivityService( 1186): NetReassign [44 : 101 → 223, 11 : 101 → 223, 63 : 101 → 223, 2885 : 101 → 223, 2235 : 101 → 223, 2877 : 101 → 223, 17 : 101 → 223, 25 : 101 → 223, 1438 : 101 → 223, 1 : 101 → 223, 2887 : 101 → 223, 8 : 101 → 223, 12 : 101 → 223, 14 : 101 → 223, 16 : 101 → 223, 22 : 101 → 223]
11-21 15:14:48.812 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'INTERFACE' not found
11-21 15:14:48.813 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'STATE' not found
11-21 15:14:48.813 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'TIME_NS' not found
11-21 15:14:48.813 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'UID' not found
11-21 15:14:48.835 D/ConnectivityService( 1186): Switching to new default network: NetworkAgentInfo{ ni{[type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , failover: false, available: true, roaming: false]}  network{223}  nethandle{961183404045}  lp{{InterfaceName: wlan0 LinkAddresses: [ 192.168.1.41/24 ] DnsAddresses: [ /192.168.1.1 ] Domains: null MTU: 0 ServerAddress: /192.168.1.1 TcpBufferSizes: 524288,1048576,2097152,262144,524288,1048576 Routes: [ fe80::/64 -> :: wlan0 mtu 0,192.168.1.0/24 -> 0.0.0.0 wlan0 mtu 0,0.0.0.0/0 -> 192.168.1.1 wlan0 mtu 0 ]}}  nc{[ Transports: WIFI Capabilities: NOT_METERED&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED&NOT_ROAMING&FOREGROUND&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=62000Kbps LinkDnBandwidth>=62000Kbps SignalStrength: -34 OwnerUid: 1000 SSID: "MTBF_Lab" RequestorUid: -1 RequestorPackageName: null]}  Score{60}  everValidated{true}  lastValidated{true}  created{true} lingering{false} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:14:48.982 W/SimpleTimeDetectorStrategy( 1186): Existing suggestion found to be invalid  elapsedRealtimeMillis=170776707, timeSuggestion=TelephonyTimeSuggestion{mSlotIndex='0', mUtcTime=TimestampedValue{mReferenceTimeMillis=57092, mValue=1637365770000}, mDebugInfo=[Sending new time suggestion nitzSignal=TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}}, reason=handleNitzReceived(TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}})]}
11-21 15:14:49.032 D/ConnectivityService( 1186): Lingering [101 CELLULAR] for 30000ms
11-21 15:14:49.033 D/ConnectivityService( 1186): Sending DISCONNECTED broadcast for type 0 [101 CELLULAR] isDefaultNetwork=true
11-21 15:14:49.040 D/ConnectivityService( 1186): Sending CONNECTED broadcast for type 1 [223 WIFI] isDefaultNetwork=true
11-21 15:14:49.071 D/ConnectivityService( 1186): Setting DNS servers for network 223 to [/192.168.1.1]
11-21 15:14:49.071 D/DnsManager( 1186): sendDnsConfigurationForNetwork(223, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:14:49.638 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:49.638 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:53.373 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49840
11-21 15:14:53.374 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49840, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:15:00.442 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_1029, appType = 1, type = SVC_REQ, clientId = 0, token = 5690, payloadLen = 12, result = 0, payload.size() = 12
11-21 15:15:00.445 D/commandrouter( 1006): mcu_healthcheck_1029 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 5690, service client ID = 40, token ID = 10871, result = 0
11-21 15:15:00.446 D/mculinkhealth( 1029): isMcuReachable 1 (4 ms)
11-21 15:15:01.861 D/AppStorageManager( 1186): BEFORE:: Previous Size: 884400128 Current Size: 884092928
11-21 15:15:01.861 D/AppStorageManager( 1186): AFTER:: Previous Size: 884092928 Current Size: 884092928
11-21 15:15:03.371 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49841
11-21 15:15:03.371 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49841, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:15:07.126 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:15:08.199 I/chatty  ( 1186): uid=1000(system) android.ui identical 2 lines
11-21 15:15:09.615 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:15:10.219 W/ActivityManager( 1186): Invalid packageName: com.facebook.wearable.system.settings/com.facebook.wearable.system.settings.SettingsActivity
11-21 15:15:10.359 I/ActivityTaskManager( 1186): START u0 {flg=0x10000000 cmp=com.facebook.wearable.system.settings/.SettingsActivity} from uid 0
11-21 15:15:10.378 I/ActivityTaskManager( 1186): The Process com.facebook.wearable.system.settings Already Exists in BG. So sending its PID: 4763
11-21 15:15:10.378 W/ActivityTaskManager( 1186): Tried to set launchTime (0) < mLastActivityLaunchTime (170767051)
--------- beginning of main
11-21 15:15:11.058 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:11.283 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:11.283 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:11.284 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:11.426 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:11.426 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:11.426 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:11.431 D/UIAutomatorStub(28121): URI: /jsonrpc/0, Method: POST, Header: {content-length=192, remote-addr=127.0.0.1, http-client-ip=127.0.0.1, host=localhost:9012, content-type=application/json, accept-encoding=identity}, params, {NanoHttpd.QUERY_STRING=null}, files: {postData={"jsonrpc": "2.0", "method": "waitForExists", "id": "21dddfe95678f48f600f71dfac0628f1", "params": [{"mask": 1, "childOrSibling": [], "childOrSiblingSelector": [], "text": "Notifications"}, 5]}}
11-21 15:15:11.469 D/UIAutomatorStub(28121): URI: /jsonrpc/0, Method: POST, Header: {content-length=191, remote-addr=127.0.0.1, http-client-ip=127.0.0.1, host=localhost:9012, content-type=application/json, accept-encoding=identity}, params, {NanoHttpd.QUERY_STRING=null}, files: {postData={"jsonrpc": "2.0", "method": "waitForExists", "id": "bd80ca12883f707f5dd3ca8d7340f7e5", "params": [{"mask": 1, "childOrSibling": [], "childOrSiblingSelector": [], "text": "Connectivity"}, 5]}}
11-21 15:15:11.537 D/UIAutomatorStub(28121): URI: /jsonrpc/0, Method: POST, Header: {content-length=180, remote-addr=127.0.0.1, http-client-ip=127.0.0.1, host=localhost:9012, content-type=application/json, accept-encoding=identity}, params, {NanoHttpd.QUERY_STRING=null}, files: {postData={"jsonrpc": "2.0", "method": "click", "id": "081b2f7607058d65abd234c27f835cf0", "params": [{"mask": 1, "childOrSibling": [], "childOrSiblingSelector": [], "text": "Connectivity"}]}}
11-21 15:15:11.588 E/ANDR-PERF-OPTSHANDLER(  552): Unable to find the correct node storage pointers for                   resource index=16, node path=/proc/sys/kernel/sched_upmigrate
11-21 15:15:11.588 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [3, 7]
11-21 15:15:11.588 E/ANDR-PERF-OPTSHANDLER(  552): Unable to find the correct node storage pointers for                   resource index=17, node path=/proc/sys/kernel/sched_downmigrate
11-21 15:15:11.588 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [3, 8]
11-21 15:15:11.588 E/ANDR-PERF-OPTSHANDLER(  552): Perflock resource /sys/module/lpm_levels/parameters/bias_hyst not supported
11-21 15:15:11.588 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [1, 2]
11-21 15:15:11.588 E/ANDR-PERF-OPTSHANDLER(  552): Perflock resource /proc/sys/kernel/sched_group_upmigrate not supported
11-21 15:15:11.588 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [3, 21]
11-21 15:15:11.588 E/ANDR-PERF-OPTSHANDLER(  552): Perflock resource /proc/sys/kernel/sched_group_downmigrate not supported
11-21 15:15:11.588 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [3, 22]
11-21 15:15:11.635 W/StatusBarClientConnection( 4763): Messenger is null, ignoring message: { when=-1d23h26m39s361ms barrier=1 }
11-21 15:15:11.666 E/StatusBarClientConnection( 4763): Service connected
11-21 15:15:11.685 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:11.685 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:11.686 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:11.699 W/View    ( 4763): requestLayout() improperly called by android.view.View{4b627d V.ED..... ......I. 0,368-474,474} during layout: running second layout pass
11-21 15:15:11.717 W/View    ( 4763): requestLayout() improperly called by com.facebook.wearable.common.wds.listview.WdsListView{18e4a5b V.E..V... ........ 0,0-474,474} during second layout pass: posting in next frame
11-21 15:15:11.745 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1653 expire 5 lines
11-21 15:15:11.816 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:11.816 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:11.816 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.066 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.066 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.066 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.209 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.209 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.209 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.369 E/ANDR-PERF-OPTSHANDLER(  552): perf_lock_rel: failed for /proc/sys/vm/swap_ratio as previous value is not stored
11-21 15:15:12.369 E/ANDR-PERF-OPTSHANDLER(  552): perf_lock_rel: failed for /sys/class/kgsl/kgsl-3d0/min_pwrlevel as previous value is not stored
11-21 15:15:12.370 E/ANDR-PERF-RESOURCEQS(  552): Failed to reset optimization [3, 0]
11-21 15:15:12.448 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.448 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.448 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.521 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1657 expire 1 line
11-21 15:15:12.521 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) pool-3-thread-2 expire 9 lines
11-21 15:15:12.600 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.600 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.600 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.670 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) DefaultDispatch expire 12 lines
11-21 15:15:12.837 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.837 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.837 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:12.918 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1656 expire 3 lines
11-21 15:15:12.991 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:12.991 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:12.991 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:13.069 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1654 expire 3 lines
11-21 15:15:13.192 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:15:13.236 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:13.236 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:13.236 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:13.352 W/HWComposer(  598): Ignoring duplicate VSYNC event from HWC for display 0 (t=170801077935155)
11-21 15:15:13.372 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49842
11-21 15:15:13.372 D/vendor.facebook.rtc_sync@1.0-service( 1145): Request req_ts=1637507713368388920 resp_ts=1637507713372630583
11-21 15:15:13.373 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49842, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:15:13.391 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:13.391 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:13.391 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:13.614 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:13.614 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:13.614 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:13.757 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:13.757 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:13.757 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.013 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.013 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.013 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.062 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1655 expire 2 lines
11-21 15:15:14.131 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.131 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.131 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.284 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) pool-3-thread-3 expire 4 lines
11-21 15:15:14.372 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.372 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.372 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.524 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.524 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.524 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.672 D/UIAutomatorStub(28121): URI: /jsonrpc/0, Method: POST, Header: {content-length=183, remote-addr=127.0.0.1, http-client-ip=127.0.0.1, host=localhost:9012, content-type=application/json, accept-encoding=identity}, params, {NanoHttpd.QUERY_STRING=null}, files: {postData={"jsonrpc": "2.0", "method": "waitForExists", "id": "0739cc41b9b2824641205b682ef1c1bb", "params": [{"mask": 1, "childOrSibling": [], "childOrSiblingSelector": [], "text": "WiFi"}, 5]}}
11-21 15:15:14.707 D/UIAutomatorStub(28121): URI: /jsonrpc/0, Method: POST, Header: {content-length=172, remote-addr=127.0.0.1, http-client-ip=127.0.0.1, host=localhost:9012, content-type=application/json, accept-encoding=identity}, params, {NanoHttpd.QUERY_STRING=null}, files: {postData={"jsonrpc": "2.0", "method": "click", "id": "931bbeef6a188d16cf04e32c4d71ccec", "params": [{"mask": 1, "childOrSibling": [], "childOrSiblingSelector": [], "text": "WiFi"}]}}
11-21 15:15:14.778 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.778 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.778 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.809 W/StatusBarClientConnection( 4763): Messenger is null, ignoring message: { when=-1d23h26m42s535ms barrier=1 }
11-21 15:15:14.868 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.868 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.868 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:14.878 E/StatusBarClientConnection( 4763): Service connected
11-21 15:15:14.892 D/WifiConnector( 2870): Network State Changed
11-21 15:15:14.911 W/View    ( 4763): requestLayout() improperly called by android.view.View{dba1e65 V.ED..... ......I. 0,368-474,474} during layout: running second layout pass
11-21 15:15:14.930 D/WifiSharingService( 2870): Starting Wi-Fi scan
11-21 15:15:14.930 I/WifiService( 1186): startScan uid=1000
11-21 15:15:14.931 W/View    ( 4763): requestLayout() improperly called by com.facebook.wearable.common.wds.listview.WdsListView{c7b05d0 V.E..V... ........ 0,0-474,474} during second layout pass: posting in next frame
11-21 15:15:14.951 D/WifiNative( 1186): Scan trigered from WifiNative
11-21 15:15:14.955 I/chatty  ( 1026): uid=1021(gps) lowi-server expire 85 lines
11-21 15:15:14.955 V/WifiHAL (  544): event received NL80211_CMD_TRIGGER_SCAN
11-21 15:15:14.963 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:14.963 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:14.963 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:15.029 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) DefaultDispatch expire 4 lines
11-21 15:15:15.030 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1656 expire 1 line
11-21 15:15:15.119 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) pool-3-thread-3 expire 1 line
11-21 15:15:15.189 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:15.189 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:15.189 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:15.247 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) pool-3-thread-2 expire 1 line
11-21 15:15:15.247 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1654 expire 1 line
11-21 15:15:15.331 D/CompatibilityInfo( 1186): mCompatibilityFlags - 4
11-21 15:15:15.331 D/CompatibilityInfo( 1186): applicationDensity - 320
11-21 15:15:15.331 D/CompatibilityInfo( 1186): applicationScale - 1.0
11-21 15:15:15.383 I/chatty  ( 2334): uid=10062(com.facebook.wearable.system.selfcare) MainTP_1657 expire 1 line
11-21 15:15:15.475 V/WifiHAL (  544): event received NL80211_CMD_NEW_SCAN_RESULTS
11-21 15:15:15.476 D/WifiNl80211Manager( 1186): Scan result ready event
11-21 15:15:15.476 D/WifiNative( 1186): Scan result ready event
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS 2c:57:41:86:6c:01 (wlan0) ASSO: NO AddInfo: 0x0, TSF 1, 23:26:43.200, RSSI: -116, CPL: 2, AGE: 0,  SSID kittyhawk, TSFDelta: 0x0, TXRate: 0
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] 
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] print_bss_handler: Report Probe TSF 170803200403 as it greater than Beacon TSF 170774421889
11-21 15:15:15.480 I/LOWI-9.0.0.80( 1026): [LOWI-Scan] RSN_IE
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: Entered
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWIUtils] hexDump: msg(30 14 01 00 00 0f ac 04 01 00 00 0f ac 04 01 00 00 0f ac 02 )
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: LOWI_ENCRYPTION_TYPE_WPA_PSK
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] is_qcom_ie, bss_age: 45
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS 2c:57:41:86:7a:61 LOWI_PHY_MODE_11NG_HT20(5), Beacon Interval: 100, LOWI_ENCRYPTION_TYPE_WPA_PSK 11mcRanging: No, ANQP: No, LCI: No, Civic: No, capability(0x1411): ESS Privacy ShortSlotTime
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS 2c:57:41:86:7a:61 FREQ: 2412, cFreq1[40:80:160] = [0:0:0] cFreq2 = 0 Country Code = US
11-21 15:15:15.480 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS 2c:57:41:86:7a:61 (wlan0) ASSO: NO AddInfo: 0x0, TSF 1, 23:26:43.200, RSSI: -146, CPL: 3, AGE: 0,  SSID kittyhawk, TSFDelta: 0x0, TXRate: 0
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] 
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] print_bss_handler: Report Probe TSF 170803200271 as it greater than Beacon TSF 170468377809
11-21 15:15:15.481 I/LOWI-9.0.0.80( 1026): [LOWI-Scan] RSN_IE
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: Entered
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWIUtils] hexDump: msg(30 14 01 00 00 0f ac 04 01 00 00 0f ac 04 01 00 00 0f ac 02 )
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: LOWI_ENCRYPTION_TYPE_WPA_PSK
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] is_qcom_ie, bss_age: 8
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS c6:82:9b:4e:b3:9e LOWI_PHY_MODE_11AC_VHT20_2G(11), Beacon Interval: 100, LOWI_ENCRYPTION_TYPE_WPA_PSK 11mcRanging: No, ANQP: Yes, LCI: No, Civic: No, capability(0x1431): ESS Privacy ShortPreamble ShortSlotTime
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS c6:82:9b:4e:b3:9e FREQ: 2457, cFreq1[40:80:160] = [0:0:0] cFreq2 = 0 Country Code =    
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS c6:82:9b:4e:b3:9e (wlan0) ASSO: NO AddInfo: 0x0, TSF 1, 23:26:43.200, RSSI: -104, CPL: 127, AGE: 0,  SSID Pixel_R6, TSFDelta: 0x0, TXRate: 0
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] 
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] print_bss_handler: Report Probe TSF 170803200286 as it greater than Beacon TSF 170548269718
11-21 15:15:15.481 I/LOWI-9.0.0.80( 1026): [LOWI-Scan] RSN_IE
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: Entered
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWIUtils] hexDump: msg(30 14 01 00 00 0f ac 04 01 00 00 0f ac 04 01 00 00 0f ac 02 )
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] decode_rsn_wpa_ie: LOWI_ENCRYPTION_TYPE_WPA_PSK
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] is_qcom_ie, bss_age: 27
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS ce:dc:12:3b:87:fd LOWI_PHY_MODE_11AC_VHT20_2G(11), Beacon Interval: 100, LOWI_ENCRYPTION_TYPE_WPA_PSK 11mcRanging: No, ANQP: Yes, LCI: No, Civic: No, capability(0x1431): ESS Privacy ShortPreamble ShortSlotTime
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS ce:dc:12:3b:87:fd FREQ: 2437, cFreq1[40:80:160] = [0:0:0] cFreq2 = 0 Country Code =    
11-21 15:15:15.481 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] BSS ce:dc:12:3b:87:fd (wlan0) ASSO: NO AddInfo: 0x0, TSF 1, 23:26:43.200, RSSI: -102, CPL: 127, AGE: 0,  SSID Pixel5_R1, TSFDelta: 0x0, TXRate: 0
11-21 15:15:15.482 D/LOWI-9.0.0.80( 1026): [LOWI-Scan] 
